timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/24 09:17:41.514, 29 %, 0 %, 623 MiB, 46068 MiB, 96.27 W
2026/04/24 09:17:51.515, 29 %, 0 %, 623 MiB, 46068 MiB, 96.75 W
2026/04/24 09:18:01.516, 29 %, 0 %, 621 MiB, 46068 MiB, 97.16 W
2026/04/24 09:18:11.517, 29 %, 0 %, 621 MiB, 46068 MiB, 97.56 W
2026/04/24 09:18:21.517, 29 %, 0 %, 621 MiB, 46068 MiB, 97.11 W
2026/04/24 09:18:31.518, 29 %, 0 %, 621 MiB, 46068 MiB, 97.25 W
2026/04/24 09:18:41.519, 29 %, 0 %, 621 MiB, 46068 MiB, 97.41 W
2026/04/24 09:18:51.520, 27 %, 0 %, 621 MiB, 46068 MiB, 97.15 W
2026/04/24 09:19:01.521, 29 %, 0 %, 621 MiB, 46068 MiB, 97.84 W
2026/04/24 09:19:11.522, 29 %, 0 %, 621 MiB, 46068 MiB, 98.02 W
2026/04/24 09:19:21.523, 29 %, 0 %, 621 MiB, 46068 MiB, 98.19 W
2026/04/24 09:19:31.524, 29 %, 0 %, 621 MiB, 46068 MiB, 98.31 W
2026/04/24 09:19:41.525, 29 %, 0 %, 621 MiB, 46068 MiB, 98.39 W
2026/04/24 09:19:51.525, 29 %, 0 %, 621 MiB, 46068 MiB, 98.65 W
2026/04/24 09:20:01.526, 29 %, 0 %, 621 MiB, 46068 MiB, 98.62 W
2026/04/24 09:20:11.527, 29 %, 0 %, 621 MiB, 46068 MiB, 98.74 W
2026/04/24 09:20:21.528, 29 %, 0 %, 621 MiB, 46068 MiB, 98.98 W
2026/04/24 09:20:31.529, 29 %, 0 %, 621 MiB, 46068 MiB, 99.01 W
2026/04/24 09:20:41.530, 29 %, 0 %, 621 MiB, 46068 MiB, 99.01 W
2026/04/24 09:20:51.531, 29 %, 0 %, 621 MiB, 46068 MiB, 99.27 W
2026/04/24 09:21:01.532, 29 %, 0 %, 621 MiB, 46068 MiB, 99.42 W
2026/04/24 09:21:11.533, 29 %, 0 %, 621 MiB, 46068 MiB, 99.42 W
2026/04/24 09:21:21.534, 29 %, 0 %, 621 MiB, 46068 MiB, 99.53 W
2026/04/24 09:21:31.535, 29 %, 0 %, 621 MiB, 46068 MiB, 99.61 W
2026/04/24 09:21:41.536, 29 %, 0 %, 621 MiB, 46068 MiB, 99.81 W
2026/04/24 09:21:51.537, 29 %, 0 %, 621 MiB, 46068 MiB, 99.86 W
2026/04/24 09:22:01.538, 29 %, 0 %, 621 MiB, 46068 MiB, 99.99 W
2026/04/24 09:22:11.539, 29 %, 0 %, 621 MiB, 46068 MiB, 99.96 W
2026/04/24 09:22:21.539, 24 %, 0 %, 621 MiB, 46068 MiB, 99.36 W
2026/04/24 09:22:31.540, 29 %, 0 %, 621 MiB, 46068 MiB, 100.22 W
2026/04/24 09:22:41.541, 29 %, 0 %, 621 MiB, 46068 MiB, 100.16 W
2026/04/24 09:22:51.542, 29 %, 0 %, 621 MiB, 46068 MiB, 100.16 W
2026/04/24 09:23:01.543, 29 %, 0 %, 621 MiB, 46068 MiB, 100.11 W
2026/04/24 09:23:11.544, 29 %, 0 %, 621 MiB, 46068 MiB, 100.38 W
2026/04/24 09:23:21.545, 29 %, 0 %, 621 MiB, 46068 MiB, 100.20 W
2026/04/24 09:23:31.546, 29 %, 0 %, 621 MiB, 46068 MiB, 100.43 W
2026/04/24 09:23:41.547, 29 %, 0 %, 621 MiB, 46068 MiB, 100.42 W
2026/04/24 09:23:51.548, 29 %, 0 %, 621 MiB, 46068 MiB, 100.25 W
2026/04/24 09:24:01.549, 29 %, 0 %, 621 MiB, 46068 MiB, 100.39 W
2026/04/24 09:24:11.550, 29 %, 0 %, 621 MiB, 46068 MiB, 100.51 W
2026/04/24 09:24:21.551, 29 %, 0 %, 621 MiB, 46068 MiB, 100.58 W
2026/04/24 09:24:31.552, 29 %, 0 %, 621 MiB, 46068 MiB, 100.55 W
2026/04/24 09:24:41.553, 29 %, 0 %, 621 MiB, 46068 MiB, 100.43 W
2026/04/24 09:24:51.554, 29 %, 0 %, 621 MiB, 46068 MiB, 100.64 W
2026/04/24 09:25:01.554, 29 %, 0 %, 621 MiB, 46068 MiB, 100.73 W
2026/04/24 09:25:11.555, 29 %, 0 %, 621 MiB, 46068 MiB, 100.70 W
2026/04/24 09:25:21.556, 29 %, 0 %, 621 MiB, 46068 MiB, 100.77 W
2026/04/24 09:25:31.557, 29 %, 0 %, 621 MiB, 46068 MiB, 100.79 W
2026/04/24 09:25:41.558, 29 %, 0 %, 621 MiB, 46068 MiB, 100.75 W
2026/04/24 09:25:51.559, 29 %, 0 %, 621 MiB, 46068 MiB, 100.76 W
2026/04/24 09:26:01.560, 29 %, 0 %, 621 MiB, 46068 MiB, 100.62 W
2026/04/24 09:26:11.561, 29 %, 0 %, 621 MiB, 46068 MiB, 100.70 W
2026/04/24 09:26:21.562, 29 %, 0 %, 621 MiB, 46068 MiB, 100.70 W
2026/04/24 09:26:31.563, 29 %, 0 %, 621 MiB, 46068 MiB, 100.63 W
2026/04/24 09:26:41.563, 29 %, 0 %, 621 MiB, 46068 MiB, 100.82 W
2026/04/24 09:26:51.564, 29 %, 0 %, 621 MiB, 46068 MiB, 100.74 W
2026/04/24 09:27:01.566, 29 %, 0 %, 621 MiB, 46068 MiB, 100.81 W
2026/04/24 09:27:11.567, 29 %, 0 %, 621 MiB, 46068 MiB, 100.88 W
2026/04/24 09:27:21.568, 29 %, 0 %, 621 MiB, 46068 MiB, 100.98 W
2026/04/24 09:27:31.569, 29 %, 0 %, 621 MiB, 46068 MiB, 101.02 W
2026/04/24 09:27:41.570, 29 %, 0 %, 621 MiB, 46068 MiB, 101.00 W
2026/04/24 09:27:51.570, 27 %, 0 %, 621 MiB, 46068 MiB, 100.57 W
2026/04/24 09:28:01.571, 29 %, 0 %, 621 MiB, 46068 MiB, 100.89 W
2026/04/24 09:28:11.572, 29 %, 0 %, 621 MiB, 46068 MiB, 100.93 W
2026/04/24 09:28:21.573, 26 %, 0 %, 621 MiB, 46068 MiB, 100.55 W
2026/04/24 09:28:31.574, 29 %, 0 %, 621 MiB, 46068 MiB, 100.88 W
2026/04/24 09:28:41.575, 29 %, 0 %, 621 MiB, 46068 MiB, 100.93 W
2026/04/24 09:28:51.576, 29 %, 0 %, 621 MiB, 46068 MiB, 100.90 W
2026/04/24 09:29:01.577, 29 %, 0 %, 621 MiB, 46068 MiB, 100.90 W
2026/04/24 09:29:11.578, 29 %, 0 %, 621 MiB, 46068 MiB, 100.90 W
2026/04/24 09:29:21.579, 29 %, 0 %, 621 MiB, 46068 MiB, 100.88 W
2026/04/24 09:29:31.579, 29 %, 0 %, 621 MiB, 46068 MiB, 101.00 W
2026/04/24 09:29:41.580, 29 %, 0 %, 621 MiB, 46068 MiB, 101.05 W
2026/04/24 09:29:51.581, 29 %, 0 %, 621 MiB, 46068 MiB, 101.06 W
2026/04/24 09:30:01.582, 29 %, 0 %, 621 MiB, 46068 MiB, 101.04 W
2026/04/24 09:30:11.584, 29 %, 0 %, 621 MiB, 46068 MiB, 101.12 W
2026/04/24 09:30:21.585, 27 %, 0 %, 621 MiB, 46068 MiB, 100.64 W
2026/04/24 09:30:31.585, 29 %, 0 %, 621 MiB, 46068 MiB, 100.99 W
2026/04/24 09:30:41.586, 30 %, 0 %, 621 MiB, 46068 MiB, 101.03 W
2026/04/24 09:30:51.587, 30 %, 0 %, 621 MiB, 46068 MiB, 101.00 W
2026/04/24 09:31:01.588, 27 %, 0 %, 621 MiB, 46068 MiB, 100.36 W
2026/04/24 09:31:11.589, 29 %, 0 %, 621 MiB, 46068 MiB, 101.00 W
2026/04/24 09:31:21.590, 29 %, 0 %, 621 MiB, 46068 MiB, 101.14 W
2026/04/24 09:31:31.591, 30 %, 0 %, 621 MiB, 46068 MiB, 101.08 W
2026/04/24 09:31:41.592, 30 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:31:51.593, 29 %, 0 %, 621 MiB, 46068 MiB, 101.05 W
2026/04/24 09:32:01.594, 29 %, 0 %, 621 MiB, 46068 MiB, 101.07 W
2026/04/24 09:32:11.595, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:32:21.595, 30 %, 0 %, 621 MiB, 46068 MiB, 101.14 W
2026/04/24 09:32:31.596, 30 %, 0 %, 621 MiB, 46068 MiB, 101.18 W
2026/04/24 09:32:41.597, 26 %, 0 %, 621 MiB, 46068 MiB, 100.84 W
2026/04/24 09:32:51.598, 30 %, 0 %, 621 MiB, 46068 MiB, 101.10 W
2026/04/24 09:33:01.599, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:33:11.600, 30 %, 0 %, 621 MiB, 46068 MiB, 101.18 W
2026/04/24 09:33:21.601, 30 %, 0 %, 621 MiB, 46068 MiB, 101.11 W
2026/04/24 09:33:31.602, 29 %, 0 %, 621 MiB, 46068 MiB, 101.05 W
2026/04/24 09:33:41.603, 29 %, 0 %, 621 MiB, 46068 MiB, 101.04 W
2026/04/24 09:33:51.604, 29 %, 0 %, 621 MiB, 46068 MiB, 101.04 W
2026/04/24 09:34:01.605, 29 %, 0 %, 621 MiB, 46068 MiB, 101.05 W
2026/04/24 09:34:11.606, 30 %, 0 %, 621 MiB, 46068 MiB, 101.04 W
2026/04/24 09:34:21.606, 30 %, 0 %, 621 MiB, 46068 MiB, 101.17 W
2026/04/24 09:34:31.607, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 09:34:41.608, 30 %, 0 %, 621 MiB, 46068 MiB, 101.18 W
2026/04/24 09:34:51.609, 26 %, 0 %, 621 MiB, 46068 MiB, 100.66 W
2026/04/24 09:35:01.610, 29 %, 0 %, 621 MiB, 46068 MiB, 101.14 W
2026/04/24 09:35:11.611, 29 %, 0 %, 621 MiB, 46068 MiB, 101.24 W
2026/04/24 09:35:21.612, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 09:35:31.613, 26 %, 0 %, 621 MiB, 46068 MiB, 100.84 W
2026/04/24 09:35:41.614, 30 %, 0 %, 621 MiB, 46068 MiB, 101.17 W
2026/04/24 09:35:51.614, 29 %, 0 %, 621 MiB, 46068 MiB, 101.16 W
2026/04/24 09:36:01.615, 29 %, 0 %, 621 MiB, 46068 MiB, 101.38 W
2026/04/24 09:36:11.616, 30 %, 0 %, 621 MiB, 46068 MiB, 101.37 W
2026/04/24 09:36:21.617, 29 %, 0 %, 621 MiB, 46068 MiB, 101.29 W
2026/04/24 09:36:31.618, 29 %, 0 %, 621 MiB, 46068 MiB, 101.32 W
2026/04/24 09:36:41.619, 30 %, 0 %, 621 MiB, 46068 MiB, 101.45 W
2026/04/24 09:36:51.620, 29 %, 0 %, 621 MiB, 46068 MiB, 101.23 W
2026/04/24 09:37:01.621, 30 %, 0 %, 621 MiB, 46068 MiB, 101.32 W
2026/04/24 09:37:11.622, 30 %, 0 %, 621 MiB, 46068 MiB, 101.26 W
2026/04/24 09:37:21.623, 29 %, 0 %, 621 MiB, 46068 MiB, 101.38 W
2026/04/24 09:37:31.625, 29 %, 0 %, 621 MiB, 46068 MiB, 101.45 W
2026/04/24 09:37:41.625, 29 %, 0 %, 621 MiB, 46068 MiB, 101.53 W
2026/04/24 09:37:51.626, 30 %, 0 %, 621 MiB, 46068 MiB, 101.44 W
2026/04/24 09:38:01.627, 29 %, 0 %, 621 MiB, 46068 MiB, 101.41 W
2026/04/24 09:38:11.628, 29 %, 0 %, 621 MiB, 46068 MiB, 101.52 W
2026/04/24 09:38:21.629, 29 %, 0 %, 621 MiB, 46068 MiB, 101.51 W
2026/04/24 09:38:31.630, 29 %, 0 %, 621 MiB, 46068 MiB, 101.52 W
2026/04/24 09:38:41.631, 29 %, 0 %, 621 MiB, 46068 MiB, 101.59 W
2026/04/24 09:38:51.631, 30 %, 0 %, 621 MiB, 46068 MiB, 101.54 W
2026/04/24 09:39:01.632, 30 %, 0 %, 621 MiB, 46068 MiB, 101.66 W
2026/04/24 09:39:11.633, 29 %, 0 %, 621 MiB, 46068 MiB, 101.55 W
2026/04/24 09:39:21.634, 29 %, 0 %, 621 MiB, 46068 MiB, 101.49 W
2026/04/24 09:39:31.635, 29 %, 0 %, 621 MiB, 46068 MiB, 101.46 W
2026/04/24 09:39:41.636, 29 %, 0 %, 621 MiB, 46068 MiB, 101.41 W
2026/04/24 09:39:51.637, 30 %, 0 %, 621 MiB, 46068 MiB, 100.26 W
2026/04/24 09:40:01.638, 30 %, 0 %, 621 MiB, 46068 MiB, 101.52 W
2026/04/24 09:40:11.639, 29 %, 0 %, 621 MiB, 46068 MiB, 101.49 W
2026/04/24 09:40:21.639, 29 %, 0 %, 621 MiB, 46068 MiB, 101.50 W
2026/04/24 09:40:31.640, 30 %, 0 %, 621 MiB, 46068 MiB, 101.44 W
2026/04/24 09:40:41.641, 29 %, 0 %, 621 MiB, 46068 MiB, 101.33 W
2026/04/24 09:40:51.642, 29 %, 0 %, 621 MiB, 46068 MiB, 101.49 W
2026/04/24 09:41:01.643, 29 %, 0 %, 621 MiB, 46068 MiB, 101.31 W
2026/04/24 09:41:11.644, 29 %, 0 %, 621 MiB, 46068 MiB, 101.50 W
2026/04/24 09:41:21.645, 29 %, 0 %, 621 MiB, 46068 MiB, 101.52 W
2026/04/24 09:41:31.646, 30 %, 0 %, 621 MiB, 46068 MiB, 101.46 W
2026/04/24 09:41:41.647, 29 %, 0 %, 621 MiB, 46068 MiB, 101.50 W
2026/04/24 09:41:51.648, 30 %, 0 %, 621 MiB, 46068 MiB, 101.45 W
2026/04/24 09:42:01.649, 30 %, 0 %, 621 MiB, 46068 MiB, 101.50 W
2026/04/24 09:42:11.650, 29 %, 0 %, 621 MiB, 46068 MiB, 101.54 W
2026/04/24 09:42:21.651, 29 %, 0 %, 621 MiB, 46068 MiB, 101.46 W
2026/04/24 09:42:31.651, 30 %, 0 %, 621 MiB, 46068 MiB, 101.50 W
2026/04/24 09:42:41.652, 29 %, 0 %, 621 MiB, 46068 MiB, 101.38 W
2026/04/24 09:42:51.653, 29 %, 0 %, 621 MiB, 46068 MiB, 101.24 W
2026/04/24 09:43:01.654, 29 %, 0 %, 621 MiB, 46068 MiB, 101.54 W
2026/04/24 09:43:11.655, 29 %, 0 %, 621 MiB, 46068 MiB, 101.34 W
2026/04/24 09:43:21.656, 29 %, 0 %, 621 MiB, 46068 MiB, 101.26 W
2026/04/24 09:43:31.657, 30 %, 0 %, 621 MiB, 46068 MiB, 101.38 W
2026/04/24 09:43:41.658, 29 %, 0 %, 621 MiB, 46068 MiB, 101.31 W
2026/04/24 09:43:51.659, 29 %, 0 %, 621 MiB, 46068 MiB, 101.19 W
2026/04/24 09:44:01.659, 30 %, 0 %, 621 MiB, 46068 MiB, 101.31 W
2026/04/24 09:44:11.660, 29 %, 0 %, 621 MiB, 46068 MiB, 101.19 W
2026/04/24 09:44:21.661, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 09:44:31.662, 29 %, 0 %, 621 MiB, 46068 MiB, 101.12 W
2026/04/24 09:44:41.663, 29 %, 0 %, 621 MiB, 46068 MiB, 101.07 W
2026/04/24 09:44:51.664, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:45:01.665, 29 %, 0 %, 621 MiB, 46068 MiB, 100.95 W
2026/04/24 09:45:11.666, 29 %, 0 %, 621 MiB, 46068 MiB, 101.00 W
2026/04/24 09:45:21.667, 26 %, 0 %, 621 MiB, 46068 MiB, 100.50 W
2026/04/24 09:45:31.668, 29 %, 0 %, 621 MiB, 46068 MiB, 101.06 W
2026/04/24 09:45:41.669, 29 %, 0 %, 621 MiB, 46068 MiB, 101.16 W
2026/04/24 09:45:51.670, 29 %, 0 %, 621 MiB, 46068 MiB, 101.11 W
2026/04/24 09:46:01.670, 29 %, 0 %, 621 MiB, 46068 MiB, 101.18 W
2026/04/24 09:46:11.671, 29 %, 0 %, 621 MiB, 46068 MiB, 101.24 W
2026/04/24 09:46:21.672, 29 %, 0 %, 621 MiB, 46068 MiB, 101.39 W
2026/04/24 09:46:31.673, 29 %, 0 %, 621 MiB, 46068 MiB, 101.35 W
2026/04/24 09:46:41.674, 29 %, 0 %, 621 MiB, 46068 MiB, 101.51 W
2026/04/24 09:46:51.675, 26 %, 0 %, 621 MiB, 46068 MiB, 101.04 W
2026/04/24 09:47:01.676, 1 %, 0 %, 621 MiB, 46068 MiB, 99.02 W
2026/04/24 09:47:11.677, 29 %, 0 %, 621 MiB, 46068 MiB, 101.43 W
2026/04/24 09:47:21.678, 29 %, 0 %, 621 MiB, 46068 MiB, 101.32 W
2026/04/24 09:47:31.679, 29 %, 0 %, 621 MiB, 46068 MiB, 101.25 W
2026/04/24 09:47:41.680, 29 %, 0 %, 621 MiB, 46068 MiB, 101.36 W
2026/04/24 09:47:51.681, 30 %, 0 %, 621 MiB, 46068 MiB, 101.23 W
2026/04/24 09:48:01.682, 29 %, 0 %, 621 MiB, 46068 MiB, 101.14 W
2026/04/24 09:48:11.683, 29 %, 0 %, 621 MiB, 46068 MiB, 101.07 W
2026/04/24 09:48:21.684, 29 %, 0 %, 621 MiB, 46068 MiB, 101.10 W
2026/04/24 09:48:31.685, 29 %, 0 %, 621 MiB, 46068 MiB, 101.16 W
2026/04/24 09:48:41.686, 29 %, 0 %, 621 MiB, 46068 MiB, 101.24 W
2026/04/24 09:48:51.687, 29 %, 0 %, 621 MiB, 46068 MiB, 101.11 W
2026/04/24 09:49:01.688, 29 %, 0 %, 621 MiB, 46068 MiB, 101.11 W
2026/04/24 09:49:11.689, 29 %, 0 %, 621 MiB, 46068 MiB, 101.21 W
2026/04/24 09:49:21.690, 29 %, 0 %, 621 MiB, 46068 MiB, 101.14 W
2026/04/24 09:49:31.691, 29 %, 0 %, 621 MiB, 46068 MiB, 101.19 W
2026/04/24 09:49:41.692, 26 %, 0 %, 621 MiB, 46068 MiB, 100.74 W
2026/04/24 09:49:51.692, 29 %, 0 %, 621 MiB, 46068 MiB, 101.09 W
2026/04/24 09:50:01.693, 29 %, 0 %, 621 MiB, 46068 MiB, 101.03 W
2026/04/24 09:50:11.694, 26 %, 0 %, 621 MiB, 46068 MiB, 100.62 W
2026/04/24 09:50:21.695, 29 %, 0 %, 621 MiB, 46068 MiB, 101.13 W
2026/04/24 09:50:31.696, 29 %, 0 %, 621 MiB, 46068 MiB, 101.25 W
2026/04/24 09:50:41.697, 29 %, 0 %, 621 MiB, 46068 MiB, 100.97 W
2026/04/24 09:50:51.698, 29 %, 0 %, 621 MiB, 46068 MiB, 99.96 W
2026/04/24 09:51:01.699, 29 %, 0 %, 621 MiB, 46068 MiB, 101.08 W
2026/04/24 09:51:11.700, 29 %, 0 %, 621 MiB, 46068 MiB, 101.28 W
2026/04/24 09:51:21.701, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 09:51:31.702, 29 %, 0 %, 621 MiB, 46068 MiB, 101.40 W
2026/04/24 09:51:41.703, 29 %, 0 %, 621 MiB, 46068 MiB, 101.23 W
2026/04/24 09:51:51.704, 29 %, 0 %, 621 MiB, 46068 MiB, 101.43 W
2026/04/24 09:52:01.704, 29 %, 0 %, 621 MiB, 46068 MiB, 101.38 W
2026/04/24 09:52:11.705, 29 %, 0 %, 621 MiB, 46068 MiB, 101.32 W
2026/04/24 09:52:21.706, 29 %, 0 %, 621 MiB, 46068 MiB, 101.33 W
2026/04/24 09:52:31.707, 29 %, 0 %, 621 MiB, 46068 MiB, 101.27 W
2026/04/24 09:52:41.708, 29 %, 0 %, 621 MiB, 46068 MiB, 101.19 W
2026/04/24 09:52:51.709, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:53:01.710, 29 %, 0 %, 621 MiB, 46068 MiB, 101.11 W
2026/04/24 09:53:11.711, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 09:53:21.712, 29 %, 0 %, 621 MiB, 46068 MiB, 101.08 W
2026/04/24 09:53:31.713, 29 %, 0 %, 621 MiB, 46068 MiB, 101.29 W
2026/04/24 09:53:41.714, 29 %, 0 %, 621 MiB, 46068 MiB, 101.16 W
2026/04/24 09:53:51.715, 29 %, 0 %, 621 MiB, 46068 MiB, 101.17 W
2026/04/24 09:54:01.716, 30 %, 0 %, 621 MiB, 46068 MiB, 101.08 W
2026/04/24 09:54:11.717, 29 %, 0 %, 621 MiB, 46068 MiB, 100.99 W
2026/04/24 09:54:21.718, 29 %, 0 %, 621 MiB, 46068 MiB, 101.07 W
2026/04/24 09:54:31.718, 29 %, 0 %, 621 MiB, 46068 MiB, 101.07 W
2026/04/24 09:54:41.719, 29 %, 0 %, 621 MiB, 46068 MiB, 101.02 W
2026/04/24 09:54:51.720, 29 %, 0 %, 621 MiB, 46068 MiB, 101.16 W
2026/04/24 09:55:01.721, 29 %, 0 %, 621 MiB, 46068 MiB, 100.99 W
2026/04/24 09:55:11.722, 29 %, 0 %, 621 MiB, 46068 MiB, 101.08 W
2026/04/24 09:55:21.723, 29 %, 0 %, 621 MiB, 46068 MiB, 101.07 W
2026/04/24 09:55:31.724, 29 %, 0 %, 621 MiB, 46068 MiB, 101.11 W
2026/04/24 09:55:41.725, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:55:51.726, 30 %, 0 %, 621 MiB, 46068 MiB, 100.93 W
2026/04/24 09:56:01.727, 30 %, 0 %, 621 MiB, 46068 MiB, 101.09 W
2026/04/24 09:56:11.728, 29 %, 0 %, 621 MiB, 46068 MiB, 101.19 W
2026/04/24 09:56:21.729, 29 %, 0 %, 621 MiB, 46068 MiB, 101.19 W
2026/04/24 09:56:31.729, 29 %, 0 %, 621 MiB, 46068 MiB, 101.18 W
2026/04/24 09:56:41.730, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:56:51.731, 30 %, 0 %, 621 MiB, 46068 MiB, 101.31 W
2026/04/24 09:57:01.732, 29 %, 0 %, 621 MiB, 46068 MiB, 101.34 W
2026/04/24 09:57:11.733, 29 %, 0 %, 621 MiB, 46068 MiB, 101.46 W
2026/04/24 09:57:21.734, 27 %, 0 %, 621 MiB, 46068 MiB, 100.57 W
2026/04/24 09:57:31.736, 29 %, 0 %, 621 MiB, 46068 MiB, 101.25 W
2026/04/24 09:57:41.737, 29 %, 0 %, 621 MiB, 46068 MiB, 101.27 W
2026/04/24 09:57:51.737, 29 %, 0 %, 621 MiB, 46068 MiB, 101.28 W
2026/04/24 09:58:01.738, 29 %, 0 %, 621 MiB, 46068 MiB, 101.29 W
2026/04/24 09:58:11.739, 26 %, 0 %, 621 MiB, 46068 MiB, 100.06 W
2026/04/24 09:58:21.740, 29 %, 0 %, 621 MiB, 46068 MiB, 101.20 W
2026/04/24 09:58:31.741, 30 %, 0 %, 621 MiB, 46068 MiB, 101.21 W
2026/04/24 09:58:41.742, 29 %, 0 %, 621 MiB, 46068 MiB, 101.25 W
2026/04/24 09:58:51.743, 29 %, 0 %, 621 MiB, 46068 MiB, 101.23 W
2026/04/24 09:59:01.744, 29 %, 0 %, 621 MiB, 46068 MiB, 101.16 W
2026/04/24 09:59:11.745, 29 %, 0 %, 621 MiB, 46068 MiB, 101.13 W
2026/04/24 09:59:21.746, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 09:59:31.747, 29 %, 0 %, 621 MiB, 46068 MiB, 101.12 W
2026/04/24 09:59:41.748, 29 %, 0 %, 621 MiB, 46068 MiB, 101.04 W
2026/04/24 09:59:51.748, 29 %, 0 %, 621 MiB, 46068 MiB, 101.04 W
2026/04/24 10:00:01.749, 29 %, 0 %, 621 MiB, 46068 MiB, 101.08 W
2026/04/24 10:00:11.750, 29 %, 0 %, 621 MiB, 46068 MiB, 101.09 W
2026/04/24 10:00:21.751, 29 %, 0 %, 621 MiB, 46068 MiB, 101.01 W
2026/04/24 10:00:31.752, 29 %, 0 %, 621 MiB, 46068 MiB, 101.09 W
2026/04/24 10:00:41.753, 29 %, 0 %, 621 MiB, 46068 MiB, 101.20 W
2026/04/24 10:00:51.754, 29 %, 0 %, 621 MiB, 46068 MiB, 101.26 W
2026/04/24 10:01:01.755, 29 %, 0 %, 621 MiB, 46068 MiB, 101.41 W
2026/04/24 10:01:11.756, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 10:01:21.757, 29 %, 0 %, 621 MiB, 46068 MiB, 101.30 W
2026/04/24 10:01:31.758, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 10:01:41.759, 29 %, 0 %, 621 MiB, 46068 MiB, 101.43 W
2026/04/24 10:01:51.760, 29 %, 0 %, 621 MiB, 46068 MiB, 101.21 W
2026/04/24 10:02:01.761, 29 %, 0 %, 621 MiB, 46068 MiB, 101.35 W
2026/04/24 10:02:11.762, 29 %, 0 %, 621 MiB, 46068 MiB, 101.25 W
2026/04/24 10:02:21.763, 26 %, 0 %, 621 MiB, 46068 MiB, 100.71 W
2026/04/24 10:02:31.764, 27 %, 0 %, 621 MiB, 46068 MiB, 100.52 W
2026/04/24 10:02:41.765, 29 %, 0 %, 621 MiB, 46068 MiB, 100.96 W
2026/04/24 10:02:51.765, 29 %, 0 %, 621 MiB, 46068 MiB, 101.25 W
2026/04/24 10:03:01.766, 27 %, 0 %, 621 MiB, 46068 MiB, 100.79 W
2026/04/24 10:03:11.767, 29 %, 0 %, 621 MiB, 46068 MiB, 101.06 W
2026/04/24 10:03:21.768, 29 %, 0 %, 621 MiB, 46068 MiB, 101.07 W
2026/04/24 10:03:31.769, 29 %, 0 %, 621 MiB, 46068 MiB, 101.15 W
2026/04/24 10:03:41.770, 29 %, 0 %, 621 MiB, 46068 MiB, 101.32 W
2026/04/24 10:03:51.771, 29 %, 0 %, 621 MiB, 46068 MiB, 101.22 W
2026/04/24 10:04:01.772, 29 %, 0 %, 621 MiB, 46068 MiB, 101.11 W
2026/04/24 10:04:11.773, 29 %, 0 %, 621 MiB, 46068 MiB, 101.05 W
2026/04/24 10:04:21.774, 26 %, 0 %, 621 MiB, 46068 MiB, 100.52 W
2026/04/24 10:04:31.775, 27 %, 0 %, 621 MiB, 46068 MiB, 100.64 W
2026/04/24 10:04:41.776, 29 %, 0 %, 621 MiB, 46068 MiB, 101.16 W
2026/04/24 10:04:51.777, 26 %, 0 %, 621 MiB, 46068 MiB, 101.03 W
2026/04/24 10:05:01.778, 29 %, 0 %, 621 MiB, 46068 MiB, 101.41 W
2026/04/24 10:05:11.779, 29 %, 0 %, 621 MiB, 46068 MiB, 101.40 W
2026/04/24 10:05:21.780, 29 %, 0 %, 621 MiB, 46068 MiB, 101.36 W
2026/04/24 10:05:31.781, 29 %, 0 %, 621 MiB, 46068 MiB, 101.36 W
2026/04/24 10:05:41.781, 29 %, 0 %, 621 MiB, 46068 MiB, 101.06 W
2026/04/24 10:05:51.782, 29 %, 0 %, 621 MiB, 46068 MiB, 101.42 W
2026/04/24 10:06:01.783, 30 %, 0 %, 621 MiB, 46068 MiB, 101.35 W
2026/04/24 10:06:11.784, 29 %, 0 %, 621 MiB, 46068 MiB, 101.31 W
2026/04/24 10:06:21.785, 30 %, 0 %, 621 MiB, 46068 MiB, 101.20 W
2026/04/24 10:06:31.786, 27 %, 0 %, 621 MiB, 46068 MiB, 100.71 W
2026/04/24 10:06:41.787, 29 %, 0 %, 621 MiB, 46068 MiB, 101.31 W
2026/04/24 10:06:51.788, 29 %, 0 %, 621 MiB, 46068 MiB, 101.30 W
