timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/24 09:17:41.575, 30 %, 0 %, 623 MiB, 46068 MiB, 98.33 W
2026/04/24 09:17:51.575, 30 %, 0 %, 623 MiB, 46068 MiB, 98.48 W
2026/04/24 09:18:01.576, 30 %, 0 %, 623 MiB, 46068 MiB, 99.18 W
2026/04/24 09:18:11.577, 30 %, 0 %, 623 MiB, 46068 MiB, 99.47 W
2026/04/24 09:18:21.578, 30 %, 0 %, 623 MiB, 46068 MiB, 99.90 W
2026/04/24 09:18:31.579, 30 %, 0 %, 623 MiB, 46068 MiB, 100.38 W
2026/04/24 09:18:41.579, 30 %, 0 %, 623 MiB, 46068 MiB, 100.72 W
2026/04/24 09:18:51.580, 30 %, 0 %, 623 MiB, 46068 MiB, 100.89 W
2026/04/24 09:19:01.581, 30 %, 0 %, 623 MiB, 46068 MiB, 101.43 W
2026/04/24 09:19:11.582, 30 %, 0 %, 623 MiB, 46068 MiB, 101.72 W
2026/04/24 09:19:21.583, 30 %, 0 %, 623 MiB, 46068 MiB, 102.03 W
2026/04/24 09:19:31.584, 30 %, 0 %, 623 MiB, 46068 MiB, 102.34 W
2026/04/24 09:19:41.585, 30 %, 0 %, 623 MiB, 46068 MiB, 102.51 W
2026/04/24 09:19:51.586, 30 %, 0 %, 623 MiB, 46068 MiB, 102.87 W
2026/04/24 09:20:01.586, 30 %, 0 %, 623 MiB, 46068 MiB, 103.24 W
2026/04/24 09:20:11.587, 30 %, 0 %, 623 MiB, 46068 MiB, 103.45 W
2026/04/24 09:20:21.588, 30 %, 0 %, 623 MiB, 46068 MiB, 103.85 W
2026/04/24 09:20:31.589, 30 %, 0 %, 623 MiB, 46068 MiB, 103.88 W
2026/04/24 09:20:41.589, 30 %, 0 %, 623 MiB, 46068 MiB, 104.28 W
2026/04/24 09:20:51.590, 30 %, 0 %, 623 MiB, 46068 MiB, 104.37 W
2026/04/24 09:21:01.591, 30 %, 0 %, 623 MiB, 46068 MiB, 104.57 W
2026/04/24 09:21:11.592, 30 %, 0 %, 623 MiB, 46068 MiB, 104.79 W
2026/04/24 09:21:21.593, 30 %, 0 %, 623 MiB, 46068 MiB, 104.83 W
2026/04/24 09:21:31.594, 30 %, 0 %, 623 MiB, 46068 MiB, 105.19 W
2026/04/24 09:21:41.595, 30 %, 0 %, 623 MiB, 46068 MiB, 105.39 W
2026/04/24 09:21:51.596, 30 %, 0 %, 623 MiB, 46068 MiB, 105.39 W
2026/04/24 09:22:01.597, 30 %, 0 %, 623 MiB, 46068 MiB, 105.73 W
2026/04/24 09:22:11.598, 30 %, 0 %, 623 MiB, 46068 MiB, 105.74 W
2026/04/24 09:22:21.599, 30 %, 0 %, 623 MiB, 46068 MiB, 105.85 W
2026/04/24 09:22:31.600, 30 %, 0 %, 623 MiB, 46068 MiB, 106.05 W
2026/04/24 09:22:41.601, 30 %, 0 %, 623 MiB, 46068 MiB, 106.23 W
2026/04/24 09:22:51.602, 30 %, 0 %, 623 MiB, 46068 MiB, 106.34 W
2026/04/24 09:23:01.603, 30 %, 0 %, 623 MiB, 46068 MiB, 106.40 W
2026/04/24 09:23:11.604, 30 %, 0 %, 623 MiB, 46068 MiB, 106.39 W
2026/04/24 09:23:21.605, 30 %, 0 %, 623 MiB, 46068 MiB, 107.03 W
2026/04/24 09:23:31.606, 30 %, 0 %, 623 MiB, 46068 MiB, 106.72 W
2026/04/24 09:23:41.607, 30 %, 0 %, 623 MiB, 46068 MiB, 106.90 W
2026/04/24 09:23:51.608, 30 %, 0 %, 623 MiB, 46068 MiB, 107.36 W
2026/04/24 09:24:01.609, 30 %, 0 %, 623 MiB, 46068 MiB, 106.98 W
2026/04/24 09:24:11.610, 30 %, 0 %, 623 MiB, 46068 MiB, 107.00 W
2026/04/24 09:24:21.611, 30 %, 0 %, 623 MiB, 46068 MiB, 107.50 W
2026/04/24 09:24:31.612, 30 %, 0 %, 623 MiB, 46068 MiB, 107.68 W
2026/04/24 09:24:41.613, 30 %, 0 %, 623 MiB, 46068 MiB, 107.88 W
2026/04/24 09:24:51.614, 30 %, 0 %, 623 MiB, 46068 MiB, 107.68 W
2026/04/24 09:25:01.615, 30 %, 0 %, 623 MiB, 46068 MiB, 107.74 W
2026/04/24 09:25:11.616, 30 %, 0 %, 623 MiB, 46068 MiB, 107.86 W
2026/04/24 09:25:21.617, 30 %, 0 %, 623 MiB, 46068 MiB, 108.15 W
2026/04/24 09:25:31.618, 30 %, 0 %, 623 MiB, 46068 MiB, 108.38 W
2026/04/24 09:25:41.619, 30 %, 0 %, 623 MiB, 46068 MiB, 108.18 W
2026/04/24 09:25:51.620, 30 %, 0 %, 623 MiB, 46068 MiB, 108.13 W
2026/04/24 09:26:01.621, 30 %, 0 %, 623 MiB, 46068 MiB, 108.42 W
2026/04/24 09:26:11.622, 30 %, 0 %, 623 MiB, 46068 MiB, 108.54 W
2026/04/24 09:26:21.623, 30 %, 0 %, 623 MiB, 46068 MiB, 108.70 W
2026/04/24 09:26:31.624, 30 %, 0 %, 623 MiB, 46068 MiB, 108.56 W
2026/04/24 09:26:41.625, 30 %, 0 %, 623 MiB, 46068 MiB, 108.55 W
2026/04/24 09:26:51.627, 30 %, 0 %, 623 MiB, 46068 MiB, 108.71 W
2026/04/24 09:27:01.628, 30 %, 0 %, 623 MiB, 46068 MiB, 108.68 W
2026/04/24 09:27:11.629, 30 %, 0 %, 623 MiB, 46068 MiB, 108.83 W
2026/04/24 09:27:21.630, 30 %, 0 %, 623 MiB, 46068 MiB, 108.87 W
2026/04/24 09:27:31.631, 30 %, 0 %, 623 MiB, 46068 MiB, 108.82 W
2026/04/24 09:27:41.632, 30 %, 0 %, 623 MiB, 46068 MiB, 109.00 W
2026/04/24 09:27:51.633, 30 %, 0 %, 623 MiB, 46068 MiB, 109.02 W
2026/04/24 09:28:01.634, 30 %, 0 %, 623 MiB, 46068 MiB, 109.06 W
2026/04/24 09:28:11.635, 30 %, 0 %, 623 MiB, 46068 MiB, 109.10 W
2026/04/24 09:28:21.636, 30 %, 0 %, 623 MiB, 46068 MiB, 109.19 W
2026/04/24 09:28:31.637, 30 %, 0 %, 623 MiB, 46068 MiB, 109.25 W
2026/04/24 09:28:41.638, 30 %, 0 %, 623 MiB, 46068 MiB, 109.35 W
2026/04/24 09:28:51.639, 30 %, 0 %, 623 MiB, 46068 MiB, 109.35 W
2026/04/24 09:29:01.640, 30 %, 0 %, 623 MiB, 46068 MiB, 109.31 W
2026/04/24 09:29:11.641, 30 %, 0 %, 623 MiB, 46068 MiB, 109.41 W
2026/04/24 09:29:21.641, 30 %, 0 %, 623 MiB, 46068 MiB, 109.41 W
2026/04/24 09:29:31.642, 30 %, 0 %, 623 MiB, 46068 MiB, 109.49 W
2026/04/24 09:29:41.643, 30 %, 0 %, 623 MiB, 46068 MiB, 109.28 W
2026/04/24 09:29:51.644, 30 %, 0 %, 623 MiB, 46068 MiB, 109.61 W
2026/04/24 09:30:01.645, 30 %, 0 %, 623 MiB, 46068 MiB, 109.55 W
2026/04/24 09:30:11.646, 30 %, 0 %, 623 MiB, 46068 MiB, 109.58 W
2026/04/24 09:30:21.647, 30 %, 0 %, 623 MiB, 46068 MiB, 109.48 W
2026/04/24 09:30:31.647, 30 %, 0 %, 623 MiB, 46068 MiB, 109.73 W
2026/04/24 09:30:41.648, 30 %, 0 %, 623 MiB, 46068 MiB, 109.60 W
2026/04/24 09:30:51.649, 30 %, 0 %, 623 MiB, 46068 MiB, 109.77 W
2026/04/24 09:31:01.650, 30 %, 0 %, 623 MiB, 46068 MiB, 109.96 W
2026/04/24 09:31:11.651, 30 %, 0 %, 623 MiB, 46068 MiB, 108.55 W
2026/04/24 09:31:21.652, 30 %, 0 %, 623 MiB, 46068 MiB, 109.58 W
2026/04/24 09:31:31.653, 30 %, 0 %, 623 MiB, 46068 MiB, 109.78 W
2026/04/24 09:31:41.654, 30 %, 0 %, 623 MiB, 46068 MiB, 109.77 W
2026/04/24 09:31:51.655, 30 %, 0 %, 623 MiB, 46068 MiB, 109.64 W
2026/04/24 09:32:01.655, 30 %, 0 %, 623 MiB, 46068 MiB, 109.68 W
2026/04/24 09:32:11.656, 30 %, 0 %, 623 MiB, 46068 MiB, 109.91 W
2026/04/24 09:32:21.657, 30 %, 0 %, 623 MiB, 46068 MiB, 109.97 W
2026/04/24 09:32:31.658, 30 %, 0 %, 623 MiB, 46068 MiB, 109.80 W
2026/04/24 09:32:41.659, 30 %, 0 %, 623 MiB, 46068 MiB, 109.90 W
2026/04/24 09:32:51.660, 30 %, 0 %, 623 MiB, 46068 MiB, 110.07 W
2026/04/24 09:33:01.660, 30 %, 0 %, 623 MiB, 46068 MiB, 109.89 W
2026/04/24 09:33:11.661, 30 %, 0 %, 623 MiB, 46068 MiB, 109.95 W
2026/04/24 09:33:21.662, 30 %, 0 %, 623 MiB, 46068 MiB, 109.88 W
2026/04/24 09:33:31.663, 30 %, 0 %, 623 MiB, 46068 MiB, 109.84 W
2026/04/24 09:33:41.664, 30 %, 0 %, 623 MiB, 46068 MiB, 110.11 W
2026/04/24 09:33:51.665, 30 %, 0 %, 623 MiB, 46068 MiB, 110.06 W
2026/04/24 09:34:01.666, 30 %, 0 %, 623 MiB, 46068 MiB, 109.89 W
2026/04/24 09:34:11.667, 30 %, 0 %, 623 MiB, 46068 MiB, 110.01 W
2026/04/24 09:34:21.668, 30 %, 0 %, 623 MiB, 46068 MiB, 110.02 W
2026/04/24 09:34:31.669, 30 %, 0 %, 623 MiB, 46068 MiB, 110.11 W
2026/04/24 09:34:41.670, 30 %, 0 %, 623 MiB, 46068 MiB, 110.10 W
2026/04/24 09:34:51.670, 30 %, 0 %, 623 MiB, 46068 MiB, 109.95 W
2026/04/24 09:35:01.671, 30 %, 0 %, 623 MiB, 46068 MiB, 110.04 W
2026/04/24 09:35:11.672, 30 %, 0 %, 623 MiB, 46068 MiB, 110.15 W
2026/04/24 09:35:21.673, 30 %, 0 %, 623 MiB, 46068 MiB, 110.09 W
2026/04/24 09:35:31.674, 30 %, 0 %, 623 MiB, 46068 MiB, 109.92 W
2026/04/24 09:35:41.675, 30 %, 0 %, 623 MiB, 46068 MiB, 110.18 W
2026/04/24 09:35:51.676, 30 %, 0 %, 623 MiB, 46068 MiB, 110.06 W
2026/04/24 09:36:01.677, 30 %, 0 %, 623 MiB, 46068 MiB, 110.18 W
2026/04/24 09:36:11.678, 30 %, 0 %, 623 MiB, 46068 MiB, 110.18 W
2026/04/24 09:36:21.679, 30 %, 0 %, 623 MiB, 46068 MiB, 110.02 W
2026/04/24 09:36:31.680, 30 %, 0 %, 623 MiB, 46068 MiB, 110.10 W
2026/04/24 09:36:41.681, 30 %, 0 %, 623 MiB, 46068 MiB, 107.86 W
2026/04/24 09:36:51.682, 30 %, 0 %, 623 MiB, 46068 MiB, 110.20 W
2026/04/24 09:37:01.683, 30 %, 0 %, 623 MiB, 46068 MiB, 110.02 W
2026/04/24 09:37:11.684, 31 %, 0 %, 623 MiB, 46068 MiB, 110.16 W
2026/04/24 09:37:21.685, 30 %, 0 %, 623 MiB, 46068 MiB, 110.10 W
2026/04/24 09:37:31.686, 30 %, 0 %, 623 MiB, 46068 MiB, 110.03 W
2026/04/24 09:37:41.687, 30 %, 0 %, 623 MiB, 46068 MiB, 110.01 W
2026/04/24 09:37:51.688, 30 %, 0 %, 623 MiB, 46068 MiB, 110.08 W
2026/04/24 09:38:01.688, 30 %, 0 %, 623 MiB, 46068 MiB, 110.11 W
2026/04/24 09:38:11.689, 30 %, 0 %, 623 MiB, 46068 MiB, 110.10 W
2026/04/24 09:38:21.690, 30 %, 0 %, 623 MiB, 46068 MiB, 110.01 W
2026/04/24 09:38:31.691, 30 %, 0 %, 623 MiB, 46068 MiB, 110.15 W
2026/04/24 09:38:41.692, 30 %, 0 %, 623 MiB, 46068 MiB, 109.94 W
2026/04/24 09:38:51.693, 30 %, 0 %, 623 MiB, 46068 MiB, 110.09 W
2026/04/24 09:39:01.694, 30 %, 0 %, 623 MiB, 46068 MiB, 109.96 W
2026/04/24 09:39:11.695, 31 %, 0 %, 623 MiB, 46068 MiB, 109.83 W
2026/04/24 09:39:21.696, 30 %, 0 %, 623 MiB, 46068 MiB, 108.74 W
2026/04/24 09:39:31.697, 30 %, 0 %, 623 MiB, 46068 MiB, 109.77 W
2026/04/24 09:39:41.697, 30 %, 0 %, 623 MiB, 46068 MiB, 109.90 W
2026/04/24 09:39:51.698, 30 %, 0 %, 623 MiB, 46068 MiB, 109.87 W
2026/04/24 09:40:01.699, 30 %, 0 %, 623 MiB, 46068 MiB, 110.10 W
2026/04/24 09:40:11.700, 30 %, 0 %, 623 MiB, 46068 MiB, 108.24 W
2026/04/24 09:40:21.702, 30 %, 0 %, 623 MiB, 46068 MiB, 110.11 W
2026/04/24 09:40:31.703, 30 %, 0 %, 623 MiB, 46068 MiB, 110.18 W
2026/04/24 09:40:41.704, 30 %, 0 %, 623 MiB, 46068 MiB, 110.10 W
2026/04/24 09:40:51.705, 30 %, 0 %, 623 MiB, 46068 MiB, 110.20 W
2026/04/24 09:41:01.706, 30 %, 0 %, 623 MiB, 46068 MiB, 110.15 W
2026/04/24 09:41:11.707, 30 %, 0 %, 623 MiB, 46068 MiB, 110.27 W
2026/04/24 09:41:21.708, 30 %, 0 %, 623 MiB, 46068 MiB, 110.27 W
2026/04/24 09:41:31.709, 30 %, 0 %, 623 MiB, 46068 MiB, 110.33 W
2026/04/24 09:41:41.710, 30 %, 0 %, 623 MiB, 46068 MiB, 110.28 W
2026/04/24 09:41:51.711, 30 %, 0 %, 623 MiB, 46068 MiB, 110.34 W
2026/04/24 09:42:01.712, 30 %, 0 %, 623 MiB, 46068 MiB, 110.40 W
2026/04/24 09:42:11.713, 30 %, 0 %, 623 MiB, 46068 MiB, 110.43 W
2026/04/24 09:42:21.714, 30 %, 0 %, 623 MiB, 46068 MiB, 110.39 W
2026/04/24 09:42:31.714, 30 %, 0 %, 623 MiB, 46068 MiB, 110.33 W
2026/04/24 09:42:41.715, 30 %, 0 %, 623 MiB, 46068 MiB, 110.46 W
2026/04/24 09:42:51.716, 30 %, 0 %, 623 MiB, 46068 MiB, 110.34 W
2026/04/24 09:43:01.717, 30 %, 0 %, 623 MiB, 46068 MiB, 110.41 W
2026/04/24 09:43:11.718, 30 %, 0 %, 623 MiB, 46068 MiB, 110.42 W
2026/04/24 09:43:21.719, 30 %, 0 %, 623 MiB, 46068 MiB, 110.40 W
2026/04/24 09:43:31.720, 30 %, 0 %, 623 MiB, 46068 MiB, 110.40 W
2026/04/24 09:43:41.721, 30 %, 0 %, 623 MiB, 46068 MiB, 110.26 W
2026/04/24 09:43:51.722, 30 %, 0 %, 623 MiB, 46068 MiB, 110.49 W
2026/04/24 09:44:01.723, 30 %, 0 %, 623 MiB, 46068 MiB, 110.44 W
2026/04/24 09:44:11.723, 30 %, 0 %, 623 MiB, 46068 MiB, 110.45 W
2026/04/24 09:44:21.724, 30 %, 0 %, 623 MiB, 46068 MiB, 110.42 W
2026/04/24 09:44:31.725, 30 %, 0 %, 623 MiB, 46068 MiB, 110.37 W
2026/04/24 09:44:41.726, 30 %, 0 %, 623 MiB, 46068 MiB, 110.31 W
2026/04/24 09:44:51.727, 30 %, 0 %, 623 MiB, 46068 MiB, 110.38 W
2026/04/24 09:45:01.728, 30 %, 0 %, 623 MiB, 46068 MiB, 110.33 W
2026/04/24 09:45:11.729, 30 %, 0 %, 623 MiB, 46068 MiB, 110.40 W
2026/04/24 09:45:21.730, 30 %, 0 %, 623 MiB, 46068 MiB, 110.42 W
2026/04/24 09:45:31.731, 30 %, 0 %, 623 MiB, 46068 MiB, 110.42 W
2026/04/24 09:45:41.732, 31 %, 0 %, 623 MiB, 46068 MiB, 110.39 W
2026/04/24 09:45:51.733, 30 %, 0 %, 623 MiB, 46068 MiB, 110.42 W
2026/04/24 09:46:01.734, 30 %, 0 %, 623 MiB, 46068 MiB, 110.28 W
2026/04/24 09:46:11.735, 30 %, 0 %, 623 MiB, 46068 MiB, 110.42 W
2026/04/24 09:46:21.736, 30 %, 0 %, 623 MiB, 46068 MiB, 110.35 W
2026/04/24 09:46:31.737, 30 %, 0 %, 623 MiB, 46068 MiB, 110.32 W
2026/04/24 09:46:41.738, 30 %, 0 %, 623 MiB, 46068 MiB, 110.32 W
2026/04/24 09:46:51.739, 30 %, 0 %, 623 MiB, 46068 MiB, 110.04 W
2026/04/24 09:47:01.740, 30 %, 0 %, 623 MiB, 46068 MiB, 110.03 W
2026/04/24 09:47:11.741, 30 %, 0 %, 623 MiB, 46068 MiB, 110.17 W
2026/04/24 09:47:21.742, 31 %, 0 %, 623 MiB, 46068 MiB, 110.12 W
2026/04/24 09:47:31.743, 30 %, 0 %, 623 MiB, 46068 MiB, 109.96 W
2026/04/24 09:47:41.744, 30 %, 0 %, 623 MiB, 46068 MiB, 109.48 W
2026/04/24 09:47:51.745, 30 %, 0 %, 623 MiB, 46068 MiB, 108.85 W
2026/04/24 09:48:01.746, 30 %, 0 %, 623 MiB, 46068 MiB, 108.57 W
2026/04/24 09:48:11.747, 31 %, 0 %, 623 MiB, 46068 MiB, 108.72 W
2026/04/24 09:48:21.748, 31 %, 0 %, 623 MiB, 46068 MiB, 109.04 W
2026/04/24 09:48:31.749, 30 %, 0 %, 623 MiB, 46068 MiB, 108.98 W
2026/04/24 09:48:41.750, 30 %, 0 %, 623 MiB, 46068 MiB, 109.03 W
2026/04/24 09:48:51.751, 30 %, 0 %, 623 MiB, 46068 MiB, 109.33 W
2026/04/24 09:49:01.752, 30 %, 0 %, 623 MiB, 46068 MiB, 109.31 W
2026/04/24 09:49:11.753, 30 %, 0 %, 623 MiB, 46068 MiB, 109.44 W
2026/04/24 09:49:21.754, 30 %, 0 %, 623 MiB, 46068 MiB, 108.30 W
2026/04/24 09:49:31.755, 30 %, 0 %, 623 MiB, 46068 MiB, 109.33 W
2026/04/24 09:49:41.756, 30 %, 0 %, 623 MiB, 46068 MiB, 108.50 W
2026/04/24 09:49:51.757, 30 %, 0 %, 623 MiB, 46068 MiB, 108.46 W
2026/04/24 09:50:01.758, 30 %, 0 %, 623 MiB, 46068 MiB, 108.41 W
2026/04/24 09:50:11.759, 30 %, 0 %, 623 MiB, 46068 MiB, 108.59 W
2026/04/24 09:50:21.760, 30 %, 0 %, 623 MiB, 46068 MiB, 108.81 W
2026/04/24 09:50:31.761, 30 %, 0 %, 623 MiB, 46068 MiB, 109.05 W
2026/04/24 09:50:41.762, 30 %, 0 %, 623 MiB, 46068 MiB, 109.14 W
2026/04/24 09:50:51.763, 30 %, 0 %, 623 MiB, 46068 MiB, 109.19 W
2026/04/24 09:51:01.764, 30 %, 0 %, 623 MiB, 46068 MiB, 109.32 W
2026/04/24 09:51:11.765, 30 %, 0 %, 623 MiB, 46068 MiB, 108.68 W
2026/04/24 09:51:21.766, 30 %, 0 %, 623 MiB, 46068 MiB, 108.14 W
2026/04/24 09:51:31.767, 30 %, 0 %, 623 MiB, 46068 MiB, 107.92 W
2026/04/24 09:51:41.768, 31 %, 0 %, 623 MiB, 46068 MiB, 108.28 W
2026/04/24 09:51:51.769, 30 %, 0 %, 623 MiB, 46068 MiB, 108.34 W
2026/04/24 09:52:01.770, 30 %, 0 %, 623 MiB, 46068 MiB, 108.58 W
2026/04/24 09:52:11.771, 30 %, 0 %, 623 MiB, 46068 MiB, 108.78 W
2026/04/24 09:52:21.772, 31 %, 0 %, 623 MiB, 46068 MiB, 108.83 W
2026/04/24 09:52:31.773, 30 %, 0 %, 623 MiB, 46068 MiB, 108.92 W
2026/04/24 09:52:41.774, 30 %, 0 %, 623 MiB, 46068 MiB, 109.03 W
2026/04/24 09:52:51.775, 30 %, 0 %, 623 MiB, 46068 MiB, 109.06 W
2026/04/24 09:53:01.776, 31 %, 0 %, 623 MiB, 46068 MiB, 109.30 W
2026/04/24 09:53:11.777, 30 %, 0 %, 623 MiB, 46068 MiB, 109.13 W
2026/04/24 09:53:21.778, 30 %, 0 %, 623 MiB, 46068 MiB, 109.32 W
2026/04/24 09:53:31.779, 30 %, 0 %, 623 MiB, 46068 MiB, 109.25 W
2026/04/24 09:53:41.780, 30 %, 0 %, 623 MiB, 46068 MiB, 109.41 W
2026/04/24 09:53:51.781, 30 %, 0 %, 623 MiB, 46068 MiB, 109.33 W
2026/04/24 09:54:01.782, 30 %, 0 %, 623 MiB, 46068 MiB, 109.18 W
2026/04/24 09:54:11.783, 31 %, 0 %, 623 MiB, 46068 MiB, 108.95 W
2026/04/24 09:54:21.784, 31 %, 0 %, 623 MiB, 46068 MiB, 108.51 W
2026/04/24 09:54:31.785, 30 %, 0 %, 623 MiB, 46068 MiB, 107.95 W
2026/04/24 09:54:41.786, 31 %, 0 %, 623 MiB, 46068 MiB, 107.99 W
2026/04/24 09:54:51.787, 31 %, 0 %, 623 MiB, 46068 MiB, 108.30 W
2026/04/24 09:55:01.788, 31 %, 0 %, 623 MiB, 46068 MiB, 108.29 W
2026/04/24 09:55:11.789, 30 %, 0 %, 623 MiB, 46068 MiB, 108.48 W
2026/04/24 09:55:21.790, 30 %, 0 %, 623 MiB, 46068 MiB, 108.46 W
2026/04/24 09:55:31.791, 30 %, 0 %, 623 MiB, 46068 MiB, 108.77 W
2026/04/24 09:55:41.792, 17 %, 0 %, 619 MiB, 46068 MiB, 107.58 W
2026/04/24 09:55:51.808, 30 %, 0 %, 623 MiB, 46068 MiB, 108.84 W
2026/04/24 09:56:01.809, 30 %, 0 %, 623 MiB, 46068 MiB, 108.96 W
2026/04/24 09:56:11.810, 30 %, 0 %, 623 MiB, 46068 MiB, 108.75 W
2026/04/24 09:56:21.811, 31 %, 0 %, 623 MiB, 46068 MiB, 108.86 W
2026/04/24 09:56:31.812, 30 %, 0 %, 623 MiB, 46068 MiB, 108.95 W
2026/04/24 09:56:41.813, 30 %, 0 %, 623 MiB, 46068 MiB, 109.11 W
2026/04/24 09:56:51.814, 30 %, 0 %, 623 MiB, 46068 MiB, 108.86 W
2026/04/24 09:57:01.815, 30 %, 0 %, 623 MiB, 46068 MiB, 108.82 W
2026/04/24 09:57:11.816, 30 %, 0 %, 623 MiB, 46068 MiB, 108.79 W
2026/04/24 09:57:21.817, 30 %, 0 %, 623 MiB, 46068 MiB, 108.79 W
2026/04/24 09:57:31.818, 30 %, 0 %, 623 MiB, 46068 MiB, 108.31 W
2026/04/24 09:57:41.819, 30 %, 0 %, 623 MiB, 46068 MiB, 108.43 W
2026/04/24 09:57:51.820, 30 %, 0 %, 623 MiB, 46068 MiB, 108.40 W
2026/04/24 09:58:01.821, 31 %, 0 %, 623 MiB, 46068 MiB, 108.36 W
2026/04/24 09:58:11.822, 30 %, 0 %, 623 MiB, 46068 MiB, 108.48 W
2026/04/24 09:58:21.823, 30 %, 0 %, 623 MiB, 46068 MiB, 108.46 W
2026/04/24 09:58:31.824, 30 %, 0 %, 623 MiB, 46068 MiB, 108.58 W
2026/04/24 09:58:41.825, 30 %, 0 %, 623 MiB, 46068 MiB, 108.59 W
2026/04/24 09:58:51.826, 30 %, 0 %, 623 MiB, 46068 MiB, 108.26 W
2026/04/24 09:59:01.827, 30 %, 0 %, 623 MiB, 46068 MiB, 107.74 W
2026/04/24 09:59:11.828, 30 %, 0 %, 623 MiB, 46068 MiB, 107.40 W
2026/04/24 09:59:21.829, 30 %, 0 %, 623 MiB, 46068 MiB, 107.41 W
2026/04/24 09:59:31.830, 30 %, 0 %, 623 MiB, 46068 MiB, 107.41 W
2026/04/24 09:59:41.831, 30 %, 0 %, 623 MiB, 46068 MiB, 107.48 W
2026/04/24 09:59:51.832, 30 %, 0 %, 623 MiB, 46068 MiB, 107.43 W
2026/04/24 10:00:01.833, 31 %, 0 %, 623 MiB, 46068 MiB, 107.40 W
2026/04/24 10:00:11.834, 30 %, 0 %, 623 MiB, 46068 MiB, 107.67 W
2026/04/24 10:00:21.835, 30 %, 0 %, 623 MiB, 46068 MiB, 107.55 W
2026/04/24 10:00:31.836, 30 %, 0 %, 623 MiB, 46068 MiB, 107.70 W
2026/04/24 10:00:41.837, 31 %, 0 %, 623 MiB, 46068 MiB, 107.89 W
2026/04/24 10:00:51.838, 30 %, 0 %, 623 MiB, 46068 MiB, 107.74 W
2026/04/24 10:01:01.839, 30 %, 0 %, 623 MiB, 46068 MiB, 107.94 W
2026/04/24 10:01:11.840, 30 %, 0 %, 623 MiB, 46068 MiB, 107.64 W
2026/04/24 10:01:21.841, 30 %, 0 %, 623 MiB, 46068 MiB, 107.47 W
2026/04/24 10:01:31.842, 30 %, 0 %, 623 MiB, 46068 MiB, 107.44 W
2026/04/24 10:01:41.843, 30 %, 0 %, 623 MiB, 46068 MiB, 107.59 W
2026/04/24 10:01:51.844, 30 %, 0 %, 623 MiB, 46068 MiB, 107.53 W
2026/04/24 10:02:01.845, 30 %, 0 %, 623 MiB, 46068 MiB, 107.77 W
2026/04/24 10:02:11.846, 30 %, 0 %, 623 MiB, 46068 MiB, 107.96 W
2026/04/24 10:02:21.847, 30 %, 0 %, 623 MiB, 46068 MiB, 107.89 W
2026/04/24 10:02:31.848, 30 %, 0 %, 623 MiB, 46068 MiB, 107.78 W
2026/04/24 10:02:41.849, 30 %, 0 %, 623 MiB, 46068 MiB, 107.35 W
2026/04/24 10:02:51.850, 30 %, 0 %, 623 MiB, 46068 MiB, 107.33 W
2026/04/24 10:03:01.851, 30 %, 0 %, 623 MiB, 46068 MiB, 107.26 W
2026/04/24 10:03:11.852, 30 %, 0 %, 623 MiB, 46068 MiB, 107.19 W
2026/04/24 10:03:21.853, 30 %, 0 %, 623 MiB, 46068 MiB, 107.18 W
2026/04/24 10:03:31.854, 30 %, 0 %, 623 MiB, 46068 MiB, 106.95 W
2026/04/24 10:03:41.855, 30 %, 0 %, 623 MiB, 46068 MiB, 106.95 W
2026/04/24 10:03:51.856, 30 %, 0 %, 623 MiB, 46068 MiB, 106.96 W
2026/04/24 10:04:01.857, 30 %, 0 %, 623 MiB, 46068 MiB, 107.06 W
2026/04/24 10:04:11.858, 31 %, 0 %, 623 MiB, 46068 MiB, 107.32 W
2026/04/24 10:04:21.859, 30 %, 0 %, 623 MiB, 46068 MiB, 107.38 W
2026/04/24 10:04:31.860, 30 %, 0 %, 623 MiB, 46068 MiB, 107.28 W
2026/04/24 10:04:41.861, 30 %, 0 %, 623 MiB, 46068 MiB, 107.56 W
2026/04/24 10:04:51.862, 31 %, 0 %, 623 MiB, 46068 MiB, 107.38 W
2026/04/24 10:05:01.863, 30 %, 0 %, 623 MiB, 46068 MiB, 107.52 W
2026/04/24 10:05:11.864, 30 %, 0 %, 623 MiB, 46068 MiB, 107.60 W
2026/04/24 10:05:21.865, 30 %, 0 %, 623 MiB, 46068 MiB, 107.54 W
2026/04/24 10:05:31.866, 30 %, 0 %, 623 MiB, 46068 MiB, 107.46 W
2026/04/24 10:05:41.867, 30 %, 0 %, 623 MiB, 46068 MiB, 105.59 W
2026/04/24 10:05:51.868, 30 %, 0 %, 623 MiB, 46068 MiB, 107.71 W
2026/04/24 10:06:01.870, 30 %, 0 %, 623 MiB, 46068 MiB, 107.74 W
2026/04/24 10:06:11.871, 30 %, 0 %, 623 MiB, 46068 MiB, 107.82 W
2026/04/24 10:06:21.872, 30 %, 0 %, 623 MiB, 46068 MiB, 107.93 W
2026/04/24 10:06:31.873, 30 %, 0 %, 623 MiB, 46068 MiB, 107.79 W
2026/04/24 10:06:41.874, 30 %, 0 %, 623 MiB, 46068 MiB, 107.42 W
2026/04/24 10:06:51.875, 30 %, 0 %, 623 MiB, 46068 MiB, 106.92 W
